global_round,started_at,finished_at,round_time,n_expected,n_received,avg_local_train_time,avg_model_delta_norm,avg_staleness,hosts
72,1761478309.077682,1761478310.1112058,1.0335237979888916,3,3,0.010233,193.557901,0,"10.0.2.1,10.0.1.1,10.0.2.1"
73,1761478310.1112063,1761478312.5813298,2.470123529434204,3,3,0.015,188.747843,0,"10.0.1.1,10.0.2.1,10.0.1.1"
74,1761478312.581331,1761478314.1030977,1.5217666625976562,3,3,0.012467,199.217866,0,"10.0.2.1,10.0.2.1,10.0.1.1"
75,1761478314.1030984,1761478315.240383,1.137284517288208,3,3,0.0107,201.296675,0,"10.0.2.1,10.0.1.1,10.0.2.1"
76,1761478315.2403834,1761478316.6793795,1.4389960765838623,3,3,0.0113,190.782546,0,"10.0.1.1,10.0.2.1,10.0.1.1"
77,1761478316.6793802,1761478318.3189967,1.6396164894104004,3,3,0.017533,189.471303,0,"10.0.2.1,10.0.1.1,10.0.2.1"
78,1761478318.3189983,1761478320.7446222,2.425623893737793,3,3,0.010867,191.942271,0,"10.0.1.1,10.0.2.1,10.0.1.1"
79,1761478320.7446232,1761478321.3910623,0.6464390754699707,3,3,0.010467,199.264549,0,"10.0.2.1,10.0.1.1,10.0.2.1"
80,1761478321.3910627,1761478324.3235798,2.9325170516967773,3,3,0.0141,200.834892,0,"10.0.1.1,10.0.2.1,10.0.1.1"
81,1761478324.323581,1761478325.0045352,0.6809542179107666,3,3,0.016267,194.124531,0,"10.0.2.1,10.0.1.1,10.0.2.1"
82,1761478325.0045364,1761478327.4004643,2.395927906036377,3,3,0.011533,195.057002,0,"10.0.1.1,10.0.2.1,10.0.1.1"
83,1761478327.4004653,1761478328.5609787,1.1605134010314941,3,3,0.0105,190.888822,0,"10.0.2.1,10.0.1.1,10.0.2.1"
84,1761478328.5609791,1761478330.4933825,1.932403326034546,3,3,0.018733,189.320898,0,"10.0.1.1,10.0.2.1,10.0.1.1"
85,1761478330.4933832,1761478332.6307666,2.137383460998535,3,3,0.013767,191.516782,0,"10.0.2.1,10.0.1.1,10.0.2.1"
86,1761478332.6307673,1761478333.5907145,0.9599471092224121,3,3,0.011033,193.167701,0,"10.0.1.1,10.0.2.1,10.0.1.1"
87,1761478333.5907154,1761478334.688091,1.0973756313323975,3,3,0.011,188.091316,0,"10.0.2.1,10.0.1.1,10.0.2.1"
88,1761478334.6880922,1761478337.211586,2.523493766784668,3,3,0.022267,200.092164,0,"10.0.1.1,10.0.2.1,10.0.1.1"
89,1761478337.2115872,1761478338.7835608,1.5719735622406006,3,3,0.010933,191.830902,0,"10.0.2.1,10.0.1.1,10.0.2.1"
90,1761478338.7835622,1761478340.7679832,1.9844210147857666,3,3,0.0108,197.841623,0,"10.0.1.1,10.0.2.1,10.0.1.1"
91,1761478340.767985,1761478341.3389258,0.5709407329559326,3,3,0.012267,189.188996,0,"10.0.2.1,10.0.1.1,10.0.2.1"
92,1761478341.338927,1761478342.8696716,1.5307445526123047,3,3,0.013633,199.39451,0,"10.0.1.1,10.0.1.1,10.0.2.1"
93,1761478342.869674,1761478345.3860817,2.5164077281951904,3,3,0.0138,193.01663,0,"10.0.1.1,10.0.2.1,10.0.1.1"
94,1761478345.386083,1761478346.9142003,1.5281174182891846,3,3,0.013567,194.660063,0,"10.0.2.1,10.0.2.1,10.0.1.1"
95,1761478346.9142048,1761478348.9536643,2.039459466934204,3,3,0.010467,191.024908,0,"10.0.2.1,10.0.1.1,10.0.1.1"
96,1761478348.953665,1761478349.5081031,0.5544381141662598,3,3,0.013567,196.114501,0,"10.0.2.1,10.0.1.1,10.0.2.1"
97,1761478349.5081038,1761478351.4979517,1.9898478984832764,3,3,0.0102,193.603297,0,"10.0.1.1,10.0.2.1,10.0.1.1"
98,1761478351.4979522,1761478353.0598042,1.561851978302002,3,3,0.014133,194.128552,0,"10.0.2.1,10.0.1.1,10.0.2.1"
99,1761478353.0598052,1761478355.0633085,2.0035033226013184,3,3,0.018233,199.996357,0,"10.0.2.1,10.0.1.1,10.0.1.1"
100,1761478355.0633097,1761478357.16433,2.101020336151123,3,3,0.020967,185.276388,0,"10.0.2.1,10.0.1.1,10.0.2.1"
101,1761478357.1643305,1761478358.2197347,1.0554041862487793,3,3,0.010633,201.740994,0,"10.0.1.1,10.0.2.1,10.0.2.1"
102,1761478358.2197356,1761478360.6897285,2.4699928760528564,3,3,0.010267,198.790898,0,"10.0.1.1,10.0.2.1,10.0.1.1"
103,1761478360.6897295,1761478361.8326597,1.142930269241333,3,3,0.0223,198.871685,0,"10.0.1.1,10.0.2.1,10.0.2.1"
104,1761478361.8326604,1761478363.7892454,1.9565849304199219,3,3,0.011867,194.547925,0,"10.0.1.1,10.0.2.1,10.0.1.1"
105,1761478363.7892468,1761478365.3977919,1.6085450649261475,3,3,0.0169,197.572047,0,"10.0.2.1,10.0.1.1,10.0.2.1"
106,1761478365.3977923,1761478367.4309654,2.033173084259033,3,3,0.017033,193.665508,0,"10.0.1.1,10.0.1.1,10.0.2.1"
107,1761478367.430966,1761478369.9262528,2.4952869415283203,3,3,0.020667,201.212049,0,"10.0.1.1,10.0.2.1,10.0.1.1"
108,1761478369.9262536,1761478371.5092325,1.5829789638519287,3,3,0.0101,192.145287,0,"10.0.2.1,10.0.1.1,10.0.2.1"
109,1761478371.5092335,1761478373.5675383,2.058304786682129,3,3,0.0236,188.003652,0,"10.0.1.1,10.0.1.1,10.0.2.1"
110,1761478373.567539,1761478376.0532353,2.485696315765381,3,3,0.0103,193.565353,0,"10.0.1.1,10.0.2.1,10.0.1.1"
111,1761478376.053236,1761478377.6437004,1.5904643535614014,3,3,0.018067,192.747808,0,"10.0.2.1,10.0.1.1,10.0.2.1"
1,1761478430.9489422,1761478434.6248066,3.6758644580841064,3,3,0.023967,199.211821,0,"10.0.1.1,10.0.2.1,10.0.1.1"
2,1761478434.6248093,1761478435.9509268,1.3261175155639648,3,3,0.010167,196.70432,0,"10.0.2.1,10.0.1.1,10.0.2.1"
3,1761478435.9509294,1761478438.7027576,2.751828193664551,3,3,0.020233,194.160716,0,"10.0.1.1,10.0.2.1,10.0.1.1"
4,1761478438.70276,1761478441.0530798,2.3503198623657227,3,3,0.020267,194.051816,0,"10.0.2.1,10.0.1.1,10.0.2.1"
5,1761478441.053081,1761478442.7677414,1.714660406112671,3,3,0.010333,192.939226,0,"10.0.1.1,10.0.2.1,10.0.1.1"
6,1761478442.7677438,1761478445.1360269,2.3682830333709717,3,3,0.023667,195.574283,0,"10.0.2.1,10.0.1.1,10.0.2.1"
7,1761478445.1360278,1761478447.8626153,2.7265875339508057,3,3,0.0114,198.01546,0,"10.0.1.1,10.0.2.1,10.0.1.1"
8,1761478447.8626163,1761478449.2345533,1.3719370365142822,3,3,0.017133,191.214707,0,"10.0.2.1,10.0.1.1,10.0.2.1"
9,1761478449.2345543,1761478452.946318,3.711763620376587,3,3,0.020333,193.32494,0,"10.0.1.1,10.0.2.1,10.0.1.1"
10,1761478452.9463184,1761478454.3493857,1.4030673503875732,3,3,0.0142,196.765219,0,"10.0.2.1,10.0.1.1,10.0.2.1"
11,1761478454.349387,1761478457.030524,2.6811370849609375,3,3,0.016967,192.185664,0,"10.0.1.1,10.0.2.1,10.0.1.1"
12,1761478457.030525,1761478459.4450955,2.4145705699920654,3,3,0.0175,193.567005,0,"10.0.2.1,10.0.1.1,10.0.2.1"
13,1761478459.4450963,1761478461.1002507,1.6551544666290283,3,3,0.0139,192.335048,0,"10.0.1.1,10.0.2.1,10.0.1.1"
