timestamp,local_round,n_records_in_batch,local_train_time,model_delta_norm,total_records_seen,cpu_percent,rx_drop,tx_drop,rx_bytes,tx_bytes,tcp_retrans_segs
1761477586.058611,1,3,0.033,196.155498,18,93.2,0,0,10604,2716,0
1761477586.333885,1,3,0.0317,201.86458,18,99.6,0,0,10270,2716,0
1761477588.1177013,2,1,0.0101,199.22645,24,58.8,0,0,13527,4319,0
1761477588.3711443,2,1,0.0102,200.029854,24,48.5,0,0,13407,4325,0
1761477589.1341314,3,1,0.0112,207.081512,30,10.9,0,0,15403,5939,0
1761477589.387185,3,1,0.0101,197.932731,30,9.5,0,0,15072,5875,0
1761477590.1581473,4,2,0.0202,200.39972,42,8.5,0,0,17633,8039,0
1761477590.412078,4,2,0.0202,191.669813,42,9.0,0,0,17231,7974,0
1761477592.1841664,5,2,0.0201,200.790568,54,10.2,0,0,20184,10137,0
1761477592.439188,5,2,0.0202,190.063875,54,14.3,0,0,19712,10078,0
1761477594.2111626,6,2,0.0202,201.14477,66,44.9,0,0,22451,12238,0
1761477594.4811225,6,2,0.0211,188.078834,66,45.5,0,0,21875,12115,0
1761477595.2262104,7,1,0.0101,189.624056,72,34.5,0,0,23906,13790,0
1761477595.5084047,7,1,0.0106,205.090025,72,31.5,0,0,23540,13668,0
1761477596.2447681,8,1,0.0103,201.832,78,28.7,0,0,25641,15341,0
1761477596.527261,8,1,0.0112,195.261417,78,25.6,0,0,25311,15289,0
1761477598.293613,9,3,0.0305,198.511903,96,18.2,0,0,29065,18055,0
1761477598.566243,9,3,0.0307,193.269963,96,19.5,0,0,28878,17936,0
1761477600.3130941,10,1,0.0102,193.622489,102,24.7,0,0,31464,21479,0
1761477600.5867276,10,1,0.0105,201.671341,102,24.5,0,0,30993,21366,0
1761477601.3301952,11,1,0.0108,189.244093,108,52.8,0,0,32848,23032,0
1761477601.6027803,11,1,0.0103,192.685781,108,52.5,0,0,32377,22919,0
1761477602.3582423,12,2,0.0204,189.413611,120,52.0,0,0,35008,25133,0
1761477602.6387053,12,2,0.0202,190.288693,120,52.2,0,0,34536,25020,0
1761477604.3838818,13,2,0.0204,199.787836,132,31.1,0,0,37168,27237,0
1761477604.681075,13,2,0.0242,196.953562,132,32.8,0,0,36695,27122,0
1761477606.412502,14,2,0.0206,200.196622,144,37.9,0,0,39951,31209,0
1761477606.7329955,14,2,0.0227,201.122564,144,37.5,0,0,39478,31195,0
1761477607.4321246,15,1,0.0102,189.482506,150,25.2,0,0,41405,32765,0
1761477607.7692308,15,1,0.0102,206.185781,150,16.2,0,0,40933,32751,0
1761477608.449107,16,1,0.0115,186.150235,156,16.9,0,0,42789,34317,0
1761477608.7883515,16,1,0.0115,188.358745,156,23.0,0,0,42319,34304,0
1761477610.4875407,17,3,0.0306,194.65475,174,38.6,0,0,46665,38735,0
1761477610.8281732,17,3,0.0301,187.120826,174,43.1,0,0,46156,38724,0
1761477612.5106225,18,1,0.0102,202.013771,180,22.1,0,0,48260,40299,0
1761477612.850034,18,1,0.0114,200.307843,180,13.3,0,0,47929,40357,0
1761477613.523819,19,1,0.0102,193.308947,186,17.0,0,0,49925,41921,0
1761477613.8887498,19,1,0.0135,185.803707,186,20.7,0,0,49454,41909,0
1761477614.549053,20,2,0.0203,195.191632,198,21.2,0,0,52406,44022,0
1761477614.9461415,20,2,0.0202,196.207002,198,21.9,0,0,51935,44010,0
1761477616.577644,21,2,0.0201,196.007806,210,11.5,0,0,55470,48096,0
1761477616.9783106,21,2,0.0201,199.344301,210,10.0,0,0,54999,48073,0
1761477618.6023185,22,2,0.0202,188.217639,222,8.3,0,0,57628,50199,0
1761477619.008215,22,2,0.0201,198.220668,222,9.3,0,0,57158,50178,0
1761477619.6187432,23,1,0.0106,187.921803,228,17.0,0,0,59014,51754,0
1761477620.028796,23,1,0.0102,202.806391,228,13.4,0,0,58544,51733,0
1761477620.6352284,24,1,0.0102,189.721054,234,11.4,0,0,61023,55110,0
1761477621.0560098,24,1,0.0101,189.989506,234,22.7,0,0,60552,55157,0
1761477622.6723518,25,3,0.0301,200.418798,252,28.1,0,0,63960,57758,0
1761477623.131636,25,3,0.0306,195.202534,252,30.3,0,0,63487,57807,0
1761477624.7042296,26,1,0.0119,199.416784,258,57.2,0,0,65346,59321,0
1761477625.1513417,26,1,0.0101,200.387873,258,63.0,0,0,64872,59368,0
1761477625.7277427,27,1,0.0101,213.591958,264,56.9,0,0,67355,62743,0
1761477626.1796892,27,1,0.0141,214.93906,264,45.3,0,0,66881,62690,0
1761477626.7043047,28,1,0.0102,194.637342,270,34.3,0,0,68267,64242,0
1761477626.7590716,28,2,0.0203,202.952553,276,38.2,0,0,69517,64844,0
1761477627.22214,29,1,0.0116,184.838573,276,23.3,0,0,69653,65795,0
1761477628.794066,29,2,0.0218,198.831213,288,20.7,0,0,71679,66945,0
1761477629.2851744,30,2,0.022,194.606079,288,24.6,0,0,71814,67895,0
1761477630.8091078,31,1,0.0142,177.808371,294,57.4,0,0,73822,71321,0
1761477630.8379166,30,2,0.0237,202.44966,300,53.8,0,0,74461,70919,0
1761477631.343428,32,1,0.0191,173.551196,300,29.2,0,0,75207,72871,0
1761477631.8576686,33,1,0.0101,189.036741,306,20.8,0,0,76592,74423,0
1761477631.8674717,31,1,0.0102,192.404264,306,24.1,0,0,75847,72472,0
1761477632.882116,32,1,0.0102,201.057535,312,10.1,0,0,77233,74024,0
1761477633.3730106,34,1,0.0102,190.480026,312,9.4,0,0,77978,75976,0
1761477634.9110017,35,2,0.0201,197.772674,324,15.1,0,0,80140,78077,0
1761477634.925152,33,3,0.0302,192.411602,330,13.6,0,0,80170,76673,0
1761477635.4327962,36,1,0.0105,193.243783,330,25.2,0,0,82148,81507,0
1761477636.9443843,34,1,0.0106,195.881114,336,14.5,0,0,82179,80203,0
1761477637.4531083,37,1,0.0101,185.16768,336,10.8,0,0,83534,83059,0
1761477637.975272,35,1,0.0122,201.571233,342,14.2,0,0,83565,81756,0
1761477637.9951015,38,1,0.0171,184.295259,342,20.0,0,0,84990,84610,0
1761477638.497354,36,1,0.0101,191.326688,348,22.5,0,0,84819,83243,0
1761477639.02791,37,1,0.0225,209.162314,354,21.0,0,0,86407,84862,0
1761477639.0460668,39,1,0.0102,209.37775,348,21.4,0,0,86517,86163,0
1761477639.558902,40,1,0.0102,189.792821,354,16.8,0,0,87902,87715,0
1761477641.0578325,38,2,0.0228,202.92001,366,34.3,0,0,89191,88738,0
1761477641.0753179,41,1,0.0102,188.861781,360,40.6,0,0,89911,91138,0
1761477641.6123645,42,1,0.0125,179.853051,366,53.3,0,0,91365,92691,0
1761477642.5839353,39,1,0.0104,224.483069,372,56.6,0,0,90894,90294,0
1761477643.1004684,40,1,0.0103,211.078354,378,48.5,0,0,92420,91847,0
1761477643.1359692,43,1,0.0101,191.02276,372,54.8,0,0,92890,94312,0
1761477643.649983,44,1,0.0106,195.004698,378,64.4,0,0,94346,95864,0
1761477644.1304343,41,1,0.0113,196.746899,384,59.6,0,0,93876,93402,0
1761477644.1701078,45,1,0.0115,188.282508,384,57.3,0,0,95839,97417,0
1761477645.1468446,42,1,0.0101,190.911226,390,22.9,0,0,95401,94955,0
1761477645.6886706,46,1,0.0104,187.726284,390,26.9,0,0,97987,100839,0
1761477646.667848,43,1,0.0103,199.835446,396,27.3,0,0,97871,98374,0
1761477647.204286,44,2,0.0316,197.237875,408,12.3,0,0,100031,100475,0
1761477647.216824,47,2,0.021,197.913428,402,18.3,0,0,100539,102940,0
1761477647.7332072,48,1,0.0105,205.829433,408,23.3,0,0,101925,104493,0
1761477649.245107,45,1,0.0102,191.334605,414,12.4,0,0,101417,102029,0
1761477649.7509112,49,1,0.011,191.131904,414,9.2,0,0,103310,106046,0
1761477650.259877,46,1,0.0101,193.891061,420,13.4,0,0,103566,105427,0
1761477650.2667732,50,1,0.0101,190.333092,420,15.8,0,0,104835,107598,0
1761477650.7781513,47,1,0.0107,208.319328,426,17.5,0,0,104951,106980,0
1761477651.2838118,51,1,0.0102,200.160588,426,19.7,0,0,106844,111020,0
1761477651.3098023,48,1,0.0103,199.217802,432,23.6,0,0,106337,108533,0
1761477651.8032997,52,1,0.0108,211.431374,432,18.6,0,0,108229,112573,0
1761477652.831418,49,1,0.0103,188.558479,438,15.5,0,0,107722,110086,0
1761477653.3227096,53,1,0.0115,184.424137,438,12.9,0,0,109615,114126,0
1761477653.3458908,50,1,0.0102,188.626976,444,10.9,0,0,109108,111638,0
1761477653.8448663,54,1,0.0105,190.987886,444,16.3,0,0,111001,115679,0
1761477654.8604767,51,1,0.0101,195.979605,450,8.6,0,0,110634,113191,0
1761477655.3656814,55,1,0.0105,186.762479,450,7.6,0,0,112597,117231,0
1761477655.378084,52,1,0.0103,188.484965,456,13.5,0,0,112642,116623,0
1761477655.8802931,56,1,0.0102,198.404231,456,15.5,0,0,114606,120753,0
1761477655.891504,53,1,0.0101,200.183765,462,15.7,0,0,114027,118173,0
1761477656.3999205,57,1,0.0108,209.566963,462,25.2,0,0,115992,122306,0
1761477657.4256492,54,1,0.0105,176.602407,468,12.5,0,0,115411,119727,0
1761477657.9363103,58,1,0.0102,195.83059,468,8.9,0,0,117377,123859,0
1761477658.9634051,55,2,0.0201,183.727291,480,12.2,0,0,117573,121826,0
1761477659.478277,59,2,0.0211,187.552834,480,14.4,0,0,119537,125958,0
1761477659.4820004,56,1,0.0107,218.154877,486,19.6,0,0,118958,123381,0
1761477659.994329,60,1,0.0101,204.695789,486,25.5,0,0,120923,127514,0
1761477661.504687,57,1,0.0105,198.605848,492,18.3,0,0,120967,126904,0
1761477662.018619,61,1,0.0109,195.640702,492,15.0,0,0,122932,130933,0
1761477662.0322921,58,1,0.0107,193.478354,498,14.3,0,0,122353,128457,0
1761477662.5350344,62,1,0.0102,186.574335,498,21.8,0,0,124317,132486,0
1761477663.053923,59,1,0.0107,199.778969,504,15.9,0,0,123738,130009,0
1761477663.5552263,63,1,0.0108,201.265144,504,19.3,0,0,125703,134037,0
1761477663.578186,60,1,0.0107,205.409509,510,28.2,0,0,125124,131563,0
1761477664.0717402,64,1,0.0102,189.743106,510,15.7,0,0,127088,135590,0
1761477665.1086924,61,1,0.0102,206.122665,516,10.5,0,0,126510,133115,0
1761477665.591352,65,1,0.0108,196.252603,516,11.0,0,0,129096,138915,0
1761477665.6301365,62,1,0.0111,191.984132,522,18.8,0,0,128519,136441,0
1761477666.1102083,66,1,0.0109,193.734732,522,31.4,0,0,130482,140467,0
1761477667.1873357,63,1,0.0104,197.808836,528,23.4,0,0,129905,137994,0
1761477667.6328244,67,1,0.0102,197.086298,528,17.9,0,0,131868,142020,0
1761477667.7059066,64,1,0.0105,208.26756,534,13.7,0,0,131290,139547,0
1761477668.1528206,68,1,0.0106,224.827257,534,15.7,0,0,133255,143573,0
1761477668.2232223,65,1,0.0102,202.142978,540,18.4,0,0,132676,141099,0
1761477668.671754,69,1,0.0101,200.178133,540,19.4,0,0,134641,145127,0
1761477669.7415793,66,1,0.0101,191.225658,546,14.7,0,0,134062,142652,0
1761477670.199306,70,1,0.0102,193.94693,546,14.2,0,0,136026,146679,0
1761477671.2191072,71,1,0.0119,190.626541,552,17.5,0,0,138035,150104,0
1761477671.2724676,67,2,0.0203,196.177173,558,17.5,0,0,136846,146723,0
1761477671.7400558,72,1,0.0101,207.962333,558,17.6,0,0,139421,151657,0
1761477671.786144,68,1,0.0102,195.328979,564,19.8,0,0,138231,148280,0
1761477672.2611773,73,1,0.0104,190.066079,564,20.4,0,0,140807,153209,0
1761477673.8029537,69,1,0.0102,191.184032,570,10.8,0,0,139616,149832,0
1761477674.3057973,74,1,0.0105,199.080465,570,9.9,0,0,142193,154762,0
1761477674.3225799,70,1,0.0164,198.628296,576,12.5,0,0,141002,151385,0
1761477674.821053,75,1,0.0101,206.824425,576,17.3,0,0,143579,156315,0
1761477675.3383923,76,1,0.0102,198.760355,582,22.8,0,0,144965,157868,0
1761477675.3511438,71,1,0.0101,207.525787,582,18.7,0,0,143010,154808,0
1761477675.8809075,72,1,0.0152,206.300371,588,27.9,0,0,144396,156361,0
1761477676.3593671,77,1,0.0102,194.066606,588,34.5,0,0,146974,161293,0
1761477677.4082193,73,1,0.0102,182.135531,594,46.5,0,0,145781,157913,0
1761477677.8875735,78,1,0.0108,200.023904,594,40.5,0,0,148360,162846,0
1761477677.9271915,74,1,0.0102,201.167414,600,24.3,0,0,147167,159465,0
1761477678.4099302,79,1,0.0127,179.356077,600,29.1,0,0,149746,164399,0
1761477679.4376583,80,1,0.0115,180.98437,606,25.0,0,0,151131,165951,0
1761477679.44734,75,1,0.0102,216.818363,606,26.3,0,0,148553,161018,0
1761477679.961557,76,1,0.0101,212.545495,612,11.9,0,0,149938,162571,0
1761477680.4624798,81,1,0.0104,191.602005,612,15.3,0,0,152517,167502,0
1761477680.4811633,77,1,0.0106,195.813923,618,19.4,0,0,151946,165989,0
1761477680.988214,82,1,0.0143,198.477197,618,25.7,0,0,154526,170931,0
1761477682.0100062,78,1,0.0102,199.092706,624,25.4,0,0,153332,167542,0
1761477682.514228,83,1,0.0106,192.029125,624,21.0,0,0,155912,172484,0
1761477683.5322447,84,1,0.0101,191.825187,630,8.4,0,0,157298,174036,0
1761477683.5388281,79,2,0.0202,189.465002,636,9.5,0,0,155494,169642,0
1761477684.0470667,85,1,0.0107,202.548385,636,14.7,0,0,158682,175589,0
1761477684.0524411,80,1,0.0101,199.386113,642,14.9,0,0,156880,171198,0
1761477684.5648842,86,1,0.0115,204.147502,642,22.5,0,0,160068,177141,0
1761477686.078411,81,1,0.0107,180.328634,648,15.3,0,0,158889,174624,0
1761477686.5894482,87,1,0.0102,206.919169,648,17.5,0,0,162010,180503,0
1761477686.6093073,82,1,0.011,201.556628,654,33.3,0,0,160275,176177,0
1761477687.1097322,88,1,0.0101,184.933951,654,27.9,0,0,163396,182056,0
1761477687.1333315,83,1,0.0101,208.283309,660,27.5,0,0,161661,177729,0
1761477687.6499088,89,1,0.0102,189.340753,660,23.6,0,0,164716,183543,0
1761477688.1513743,84,1,0.0101,194.60484,666,16.3,0,0,163047,179280,0
1761477688.666471,90,1,0.0113,197.104628,666,12.9,0,0,166102,185096,0
1761477689.6664398,85,1,0.0102,203.574685,672,8.7,0,0,164434,180832,0
1761477690.1833236,86,1,0.0105,191.670931,678,13.6,0,0,165820,182386,0
1761477690.187537,91,1,0.0103,194.108686,672,8.3,0,0,167488,186649,0
1761477690.7112627,92,1,0.0102,191.955318,678,29.1,0,0,169497,190070,0
1761477691.2214227,87,1,0.0123,198.164345,684,28.6,0,0,167829,185802,0
1761477691.7423315,93,1,0.0101,192.965276,684,35.5,0,0,170883,191621,0
1761477692.241031,88,1,0.0101,196.925195,690,27.7,0,0,169149,187288,0
1761477692.7570689,94,1,0.0107,194.114833,690,12.9,0,0,172343,193248,0
1761477692.7600927,89,1,0.0104,183.308681,696,12.9,0,0,170535,188841,0
1761477693.2858434,95,1,0.0104,200.603603,696,19.0,0,0,173588,194661,0
1761477694.2786136,90,1,0.0101,180.729445,702,9.2,0,0,171921,190394,0
1761477694.8009615,96,1,0.0102,197.38385,702,6.3,0,0,174974,196213,0
1761477695.296167,91,1,0.0103,193.265197,708,10.0,0,0,173730,192364,0
1761477695.8164163,92,1,0.0133,180.102309,714,30.7,0,0,175169,195140,0
1761477695.8224392,97,1,0.0126,186.736764,708,19.6,0,0,177561,200049,0
1761477696.3402934,93,1,0.0101,206.015078,720,41.3,0,0,176554,196692,0
1761477696.3467414,98,1,0.013,199.971799,714,41.0,0,0,178303,201120,0
1761477696.8915687,99,1,0.0101,195.317168,720,47.2,0,0,179689,202672,0
1761477698.3609922,94,1,0.0103,194.519485,726,19.5,0,0,177939,198245,0
1761477698.8745723,95,1,0.0104,214.627421,732,11.9,0,0,179323,199797,0
1761477698.9187493,100,2,0.0217,191.591638,732,11.3,0,0,181851,204773,0
1761477699.390304,96,1,0.0108,178.421063,738,20.4,0,0,180778,201349,0
1761477699.9373856,101,1,0.0102,191.10688,738,17.3,0,0,183446,206330,0
1761477700.4089622,97,1,0.0101,195.689358,744,13.0,0,0,182787,204872,0
1761477700.961104,102,1,0.0122,201.789054,744,18.3,0,0,185455,209849,0
1761477701.942407,98,1,0.0101,198.537689,750,34.8,0,0,184173,206425,0
1761477701.9898272,103,1,0.0102,201.441264,750,38.6,0,0,186841,211403,0
1761477702.4635177,99,1,0.0104,195.4864,756,16.5,0,0,185559,207978,0
1761477703.011292,104,1,0.0102,210.351369,756,16.5,0,0,188228,212957,0
1761477703.483139,100,1,0.0107,185.869417,762,14.4,0,0,186945,209528,0
1761477704.026031,105,1,0.0101,203.196838,762,13.4,0,0,189615,214512,0
1761477704.5026133,101,1,0.0102,201.047124,768,12.9,0,0,188331,211082,0
1761477705.0187259,102,1,0.0106,197.840824,774,14.9,0,0,189717,212634,0
1761477705.0507107,106,2,0.0201,191.471589,774,13.9,0,0,191776,216615,0
1761477706.5436282,103,1,0.0108,188.479469,780,24.9,0,0,191833,216060,0
1761477707.077982,107,1,0.0106,202.450449,780,30.5,0,0,193785,220043,0
1761477707.563546,104,1,0.0102,191.005875,786,31.0,0,0,193708,217614,0
1761477708.0843647,105,1,0.0102,193.08029,792,14.6,0,0,195094,219167,0
1761477708.1100194,108,2,0.0201,193.961082,792,14.4,0,0,196404,222214,0
1761477708.6030087,106,1,0.0128,193.775443,798,19.4,0,0,196480,220720,0
1761477709.1300094,109,1,0.0122,181.742297,798,17.2,0,0,197790,223770,0
1761477710.6585085,107,1,0.0228,198.234636,804,19.5,0,0,198666,223914,0
1761477711.1732337,110,2,0.0216,191.445692,810,22.2,0,0,200896,227646,0
1761477711.1920183,108,1,0.0132,200.861397,810,31.2,0,0,200052,225465,0
1761477711.6993766,111,1,0.0102,200.588061,816,50.5,0,0,202218,229138,0
1761477711.7304418,109,1,0.0102,197.391367,816,50.0,0,0,201578,227018,0
1761477712.7500703,110,1,0.0103,201.270496,822,12.9,0,0,202897,228506,0
1761477713.2448018,112,1,0.0115,189.784263,822,15.5,0,0,203736,230758,0
1761477714.2592769,113,1,0.0102,206.939668,828,6.0,0,0,205122,232312,0
1761477714.2696981,111,1,0.0101,183.688477,828,9.7,0,0,204283,230060,0
1761477714.7841377,112,1,0.0103,193.738039,834,11.8,0,0,205669,231614,0
1761477715.290165,114,1,0.0102,187.752502,834,14.3,0,0,206508,233865,0
1761477715.8021467,113,1,0.0101,203.937144,840,23.9,0,0,207748,235203,0
1761477715.8044748,115,1,0.0101,185.298758,840,30.4,0,0,208657,237289,0
1761477716.8186514,114,1,0.0102,192.707976,846,32.5,0,0,209207,236831,0
1761477717.333788,116,2,0.0204,190.614422,852,28.2,0,0,210819,239389,0
1761477717.3371723,115,1,0.0114,200.328771,852,20.6,0,0,210519,238310,0
1761477718.8564541,116,1,0.0103,187.418614,858,13.7,0,0,211905,239863,0
1761477719.355407,117,1,0.0104,188.326764,858,14.8,0,0,212204,240943,0
1761477719.8756707,117,1,0.0102,180.055338,864,17.4,0,0,213505,241491,0
1761477719.880787,118,1,0.0139,191.561808,864,17.6,0,0,213659,242496,0
1761477720.394064,118,1,0.011,204.787778,870,16.7,0,0,215440,244773,0
1761477720.394477,119,1,0.0102,187.00569,870,16.7,0,0,215045,244050,0
1761477720.9122183,119,1,0.0102,186.12852,876,31.1,0,0,216825,246324,0
1761477721.4187663,120,1,0.0144,189.633596,876,35.1,0,0,216988,247404,0
1761477722.9364612,120,1,0.0115,200.159182,882,21.2,0,0,218854,248358,0
1761477723.4522536,121,1,0.0106,197.777734,888,12.7,0,0,219596,249430,0
1761477723.4584143,121,2,0.0204,196.62661,888,14.5,0,0,219149,249506,0
1761477723.978686,122,1,0.0117,192.11075,894,30.1,0,0,220605,251063,0
1761477723.982053,122,1,0.0153,198.64538,894,30.8,0,0,221052,250984,0
1761477725.0042043,123,1,0.0104,194.281857,900,13.4,0,0,222436,252536,0
1761477725.5226488,123,1,0.0127,195.657087,900,13.8,0,0,221992,252614,0
1761477726.0216343,124,1,0.0104,204.435937,906,16.9,0,0,224445,255893,0
1761477726.5438044,124,1,0.0102,192.885628,906,26.2,0,0,224000,256040,0
1761477727.0436997,125,1,0.0103,191.880145,912,25.4,0,0,225830,257447,0
1761477727.5613854,125,1,0.0116,191.344052,912,15.3,0,0,225386,257594,0
1761477728.0598085,126,1,0.0103,184.801227,918,12.3,0,0,227216,259000,0
1761477728.074368,126,1,0.0103,194.575599,918,11.9,0,0,226771,259148,0
1761477729.0889146,127,2,0.0204,179.585818,930,9.9,0,0,229378,261102,0
1761477729.6072588,127,2,0.0208,195.069393,930,10.9,0,0,228932,261251,0
1761477731.1143394,128,1,0.0132,204.375426,936,13.5,0,0,231386,264540,0
1761477731.6530423,128,1,0.0121,211.680913,936,22.1,0,0,230941,264676,0
1761477731.6693006,129,1,0.0129,184.163095,942,46.8,0,0,232705,266027,0
1761477732.1731656,129,1,0.0126,191.594135,942,26.2,0,0,232467,266230,0
1761477732.1884077,130,1,0.0107,186.988807,948,25.2,0,0,234158,267579,0
1761477732.6897447,130,1,0.0113,199.852977,948,16.8,0,0,233852,267784,0
1761477733.2107863,131,1,0.012,192.098128,954,13.5,0,0,235544,269132,0
1761477733.7291057,131,1,0.0103,193.790867,954,13.6,0,0,235238,269338,0
1761477735.2418807,132,2,0.0202,197.855594,966,14.6,0,0,237706,271231,0
1761477735.7568727,133,1,0.0113,208.190586,972,27.0,0,0,239713,274562,0
1761477735.7685127,132,2,0.0211,204.989164,966,17.7,0,0,238023,273308,0
1761477736.294436,133,1,0.0129,211.256006,972,39.0,0,0,239409,274864,0
1761477737.2979348,134,1,0.0104,207.765537,978,27.5,0,0,241099,276116,0
1761477737.8291297,134,1,0.0102,199.165049,978,18.4,0,0,240795,276416,0
1761477738.316536,135,1,0.0102,186.791772,984,9.5,0,0,242485,277670,0
1761477738.8423915,135,1,0.0102,204.357823,984,9.5,0,0,242180,277969,0
1761477739.3425708,136,1,0.0102,197.566552,990,9.4,0,0,243870,279224,0
1761477739.8595865,136,1,0.0101,196.732997,990,10.5,0,0,243566,279522,0
1761477739.8622205,137,1,0.0158,195.07499,996,16.3,0,0,245256,280778,0
1761477740.377047,137,1,0.0114,183.574218,996,16.7,0,0,244952,281076,0
1761477741.4091861,138,2,0.0216,185.852551,1008,22.4,0,0,248041,284786,0
1761477741.9180121,138,2,0.0213,190.630251,1008,28.2,0,0,247736,285152,0
1761477743.4321563,139,1,0.0102,202.815988,1014,15.5,0,0,249427,286345,0
1761477743.9412277,139,1,0.0101,198.667227,1014,10.5,0,0,249122,286709,0
1761477743.9539034,140,1,0.0166,188.559355,1020,14.6,0,0,250813,287899,0
1761477744.462605,140,1,0.0107,192.929093,1020,17.5,0,0,250507,288264,0
1761477744.4718897,141,1,0.0104,203.350817,1026,17.5,0,0,252198,289453,0
1761477744.9929495,141,1,0.016,205.884368,1026,19.0,0,0,251893,289818,0
1761477745.488986,142,1,0.0102,199.48594,1032,13.0,0,0,254141,292820,0
1761477746.0222373,142,1,0.0134,202.0397,1032,19.2,0,0,253836,293173,0
1761477747.5148883,143,2,0.0201,200.3969,1044,23.3,0,0,256301,294921,0
1761477748.031723,144,1,0.0101,199.258173,1050,12.7,0,0,257687,296476,0
1761477748.0578017,143,2,0.0206,198.125067,1044,19.7,0,0,255998,295274,0
1761477748.5769246,144,1,0.0119,186.716991,1050,42.3,0,0,257383,296834,0
1761477749.548166,145,1,0.0102,197.685529,1056,22.0,0,0,259073,298031,0
1761477750.1115193,145,1,0.0103,208.094916,1056,10.6,0,0,258769,298388,0
1761477750.5658727,146,1,0.0101,205.242369,1062,11.0,0,0,261081,301361,0
1761477751.1286044,146,1,0.0101,207.945633,1062,19.4,0,0,260712,301652,0
1761477751.5853734,147,1,0.0134,203.974779,1068,37.1,0,0,262466,302915,0
1761477752.1131706,148,1,0.015,203.221553,1074,32.0,0,0,263852,304470,0
1761477752.1732292,147,1,0.0103,203.742298,1068,41.0,0,0,262739,303689,0
1761477752.689282,148,1,0.0104,218.017596,1074,29.1,0,0,263481,304762,0
1761477753.6454246,149,2,0.0202,211.09923,1086,16.2,0,0,266014,306571,0
1761477754.2129493,149,2,0.0202,197.111637,1086,11.0,0,0,265641,306865,0
1761477755.6650405,150,1,0.0105,187.404495,1092,14.3,0,0,268023,310001,0
1761477756.1833656,151,1,0.0105,201.158718,1098,26.5,0,0,269342,311490,0
1761477756.248512,150,2,0.0201,196.762232,1098,19.1,0,0,268426,310843,0
1761477756.7462726,152,1,0.0125,193.972987,1104,61.6,0,0,270728,313044,0
1761477757.269645,151,1,0.0114,192.727375,1104,42.6,0,0,269812,312399,0
1761477757.7859538,153,1,0.0109,178.188117,1110,24.0,0,0,272114,314598,0
1761477758.2916362,152,1,0.0109,203.509189,1110,26.2,0,0,271196,313953,0
1761477759.8188694,154,2,0.0202,201.427603,1122,38.0,0,0,274276,316701,0
1761477760.3505523,153,3,0.0315,196.450658,1128,37.5,0,0,274133,316603,0
1761477760.3566213,155,1,0.0149,197.15809,1128,32.4,0,0,275661,318259,0
1761477761.8968146,156,1,0.0101,204.176546,1134,51.3,0,0,277669,321684,0
1761477762.396151,154,1,0.0101,198.874609,1134,57.6,0,0,276142,320044,0
1761477762.9142125,155,1,0.0101,189.809816,1140,48.5,0,0,277528,321599,0
1761477762.9152112,157,1,0.0101,189.459442,1140,62.4,0,0,279054,323239,0
1761477763.9293563,158,1,0.0102,206.001772,1146,14.0,0,0,280440,324792,0
1761477764.4512997,156,2,0.0223,188.408919,1152,14.2,0,0,279690,323702,0
1761477764.4555817,159,1,0.0129,196.586176,1152,15.4,0,0,281826,326346,0
1761477765.9706724,157,1,0.0124,195.383279,1158,22.3,0,0,281699,327126,0
1761477766.0007553,160,2,0.0205,203.240273,1164,22.9,0,0,284611,330320,0
1761477766.4857976,158,1,0.0101,200.17962,1164,20.8,0,0,283085,328681,0
1761477768.0186625,161,1,0.0107,188.460621,1170,14.5,0,0,285995,331879,0
1761477768.5232754,159,2,0.0201,196.605913,1176,14.9,0,0,285246,330782,0
1761477768.5372417,162,1,0.012,193.289507,1176,20.6,0,0,287380,333434,0
1761477769.0449314,160,1,0.0108,190.889407,1182,21.4,0,0,286632,332338,0
1761477769.0759761,163,1,0.0102,197.757072,1182,22.6,0,0,288765,334988,0
1761477770.0901144,164,1,0.0103,199.284352,1188,10.4,0,0,290151,336543,0
1761477770.5857866,161,1,0.0111,188.795271,1188,13.8,0,0,288018,333893,0
1761477772.107923,162,1,0.0102,193.684147,1194,8.7,0,0,290026,337315,0
1761477772.1158454,165,2,0.0206,189.447284,1200,11.0,0,0,293580,341000,0
1761477772.6360722,166,1,0.0109,196.500715,1206,19.8,0,0,294322,342075,0
1761477772.637566,163,2,0.0206,196.032931,1206,20.4,0,0,292188,339418,0
1761477774.1549268,167,1,0.0102,199.12599,1212,18.3,0,0,295707,343630,0
1761477774.658369,164,1,0.0103,201.894056,1212,17.3,0,0,293572,340974,0
1761477775.172273,165,1,0.0102,192.295102,1218,11.9,0,0,294958,342528,0
1761477775.1784582,168,1,0.0127,189.780083,1218,13.0,0,0,297092,345183,0
1761477776.2040563,169,2,0.0204,188.601608,1230,14.7,0,0,299875,349158,0
1761477776.7067246,166,2,0.0201,179.518354,1230,14.2,0,0,297743,346502,0
1761477778.2337105,170,2,0.0202,184.869785,1242,8.0,0,0,302036,351264,0
1761477778.2337365,167,1,0.0101,193.619895,1236,6.3,0,0,299128,348061,0
1761477778.7526295,168,1,0.0104,190.712397,1242,9.7,0,0,300514,349616,0
1761477780.2654407,171,2,0.0203,198.45844,1254,9.9,0,0,304198,353370,0
1761477780.7844899,169,2,0.0213,174.533452,1254,9.5,0,0,302670,351719,0
